address	distance	customers	trucks	truck_capacity	algorithm	total_distance
1400 Washington Ave, Albany, NY 12222	10000	36	4	10	sa	233.0520258989066
1400 Washington Ave, Albany, NY 12222	10000	28	4	10	nn	207.84404950858473
1400 Washington Ave, Albany, NY 12222	10000	9	4	10	nn	68.40044743440946
1400 Washington Ave, Albany, NY 12222	10000	30	4	10	aco	194.09952685626087
1400 Washington Ave, Albany, NY 12222	10000	35	4	10	ga	201.5837586158271
1400 Washington Ave, Albany, NY 12222	10000	24	4	10	sa	174.68522636523286
1400 Washington Ave, Albany, NY 12222	10000	9	4	10	sa	82.51770809523038
1400 Washington Ave, Albany, NY 12222	10000	8	4	10	sa	76.4508616665081
1400 Washington Ave, Albany, NY 12222	10000	36	4	10	nn	272.53867989112547
1400 Washington Ave, Albany, NY 12222	10000	7	4	10	nn	95.68301463949507
1400 Washington Ave, Albany, NY 12222	10000	40	4	10	ga	200.0514194674619
1400 Washington Ave, Albany, NY 12222	10000	39	4	10	aco	186.4419460684682
1400 Washington Ave, Albany, NY 12222	10000	8	4	10	ga	56.60581346048374
1400 Washington Ave, Albany, NY 12222	10000	8	4	10	aco	86.72207886339568
1400 Washington Ave, Albany, NY 12222	10000	34	4	10	sa	195.4490139166488
1400 Washington Ave, Albany, NY 12222	10000	5	4	10	aco	51.320726734318384
1400 Washington Ave, Albany, NY 12222	10000	26	4	10	nn	164.6590461596499
1400 Washington Ave, Albany, NY 12222	10000	3	4	10	aco	35.10972748780412
1400 Washington Ave, Albany, NY 12222	10000	13	4	10	aco	111.05104270618594
1400 Washington Ave, Albany, NY 12222	10000	27	4	10	ga	128.60130997726958
1400 Washington Ave, Albany, NY 12222	10000	25	4	10	sa	172.60997998337436
1400 Washington Ave, Albany, NY 12222	10000	2	4	10	ga	14.720677986078119
1400 Washington Ave, Albany, NY 12222	10000	30	4	10	nn	228.10348157875592
1400 Washington Ave, Albany, NY 12222	10000	6	4	10	sa	93.53325891277134
1400 Washington Ave, Albany, NY 12222	10000	19	4	10	nn	131.15230046711204
1400 Washington Ave, Albany, NY 12222	10000	26	4	10	ga	160.03043590717536
1400 Washington Ave, Albany, NY 12222	10000	35	4	10	aco	225.4802990699958
1400 Washington Ave, Albany, NY 12222	10000	38	4	10	sa	234.69482818667623
1400 Washington Ave, Albany, NY 12222	10000	15	4	10	ga	149.09428629553045
1400 Washington Ave, Albany, NY 12222	10000	10	4	10	aco	82.03934262933029
1400 Washington Ave, Albany, NY 12222	10000	14	4	10	sa	133.0850309417909
1400 Washington Ave, Albany, NY 12222	10000	37	4	10	nn	230.98574446340544
1400 Washington Ave, Albany, NY 12222	10000	14	4	10	aco	115.33842414791303
1400 Washington Ave, Albany, NY 12222	10000	1	4	10	aco	32.24747747950742
1400 Washington Ave, Albany, NY 12222	10000	6	4	10	aco	82.34387327291923
1400 Washington Ave, Albany, NY 12222	10000	32	4	10	ga	211.6529535614769
1400 Washington Ave, Albany, NY 12222	10000	33	4	10	nn	219.2497909189394
1400 Washington Ave, Albany, NY 12222	10000	17	4	10	ga	136.76807845013187
1400 Washington Ave, Albany, NY 12222	10000	39	4	10	sa	228.62932181369072
1400 Washington Ave, Albany, NY 12222	10000	21	4	10	sa	167.75129839636597
1400 Washington Ave, Albany, NY 12222	10000	39	4	10	aco	220.85167419483759
1400 Washington Ave, Albany, NY 12222	10000	31	4	10	nn	262.0396477568468
1400 Washington Ave, Albany, NY 12222	10000	29	4	10	ga	185.86368456361913
1400 Washington Ave, Albany, NY 12222	10000	4	4	10	ga	61.200096053960074
1400 Washington Ave, Albany, NY 12222	10000	22	4	10	nn	211.18837313242977
1400 Washington Ave, Albany, NY 12222	10000	27	4	10	aco	146.44997551079527
1400 Washington Ave, Albany, NY 12222	10000	27	4	10	ga	202.57011125922133
1400 Washington Ave, Albany, NY 12222	10000	24	4	10	nn	164.3726321025508
1400 Washington Ave, Albany, NY 12222	10000	21	4	10	aco	153.31522323763133
1400 Washington Ave, Albany, NY 12222	10000	24	4	10	nn	148.29798506516764
1400 Washington Ave, Albany, NY 12222	10000	37	4	10	ga	235.87931440552654
1400 Washington Ave, Albany, NY 12222	10000	25	4	10	aco	153.7779296327321
1400 Washington Ave, Albany, NY 12222	10000	2	4	10	aco	36.14340231543368
1400 Washington Ave, Albany, NY 12222	10000	11	4	10	ga	117.16880205503496
1400 Washington Ave, Albany, NY 12222	10000	14	4	10	aco	132.9388235824513
1400 Washington Ave, Albany, NY 12222	10000	6	4	10	aco	40.37333912557946
1400 Washington Ave, Albany, NY 12222	10000	39	4	10	ga	188.44152199875987
1400 Washington Ave, Albany, NY 12222	10000	14	4	10	ga	139.2998911139361
1400 Washington Ave, Albany, NY 12222	10000	38	4	10	aco	263.1065701367664
1400 Washington Ave, Albany, NY 12222	10000	23	4	10	ga	138.49018951945013
1400 Washington Ave, Albany, NY 12222	10000	25	4	10	aco	130.8219916149444
1400 Washington Ave, Albany, NY 12222	10000	19	4	10	ga	128.78818695376037
1400 Washington Ave, Albany, NY 12222	10000	25	4	10	aco	181.1826702458879
1400 Washington Ave, Albany, NY 12222	10000	37	4	10	ga	238.72178249416828
1400 Washington Ave, Albany, NY 12222	10000	20	4	10	aco	127.58175849847
1400 Washington Ave, Albany, NY 12222	10000	12	4	10	ga	95.12140765171061
1400 Washington Ave, Albany, NY 12222	10000	8	4	10	aco	80.76157504650745
1400 Washington Ave, Albany, NY 12222	10000	19	4	10	aco	108.63049544974245
1400 Washington Ave, Albany, NY 12222	10000	38	4	10	ga	211.98616973182743
1400 Washington Ave, Albany, NY 12222	10000	16	4	10	aco	140.39337332890614
1400 Washington Ave, Albany, NY 12222	10000	9	4	10	aco	64.00543911508524
1400 Washington Ave, Albany, NY 12222	10000	20	4	10	ga	134.0252504347166
1400 Washington Ave, Albany, NY 12222	10000	20	4	10	aco	144.36178952621302
1400 Washington Ave, Albany, NY 12222	10000	31	4	10	ga	209.3656222793433
1400 Washington Ave, Albany, NY 12222	10000	13	4	10	aco	102.93550302323833
1400 Washington Ave, Albany, NY 12222	10000	22	4	10	aco	155.3624085868317
1400 Washington Ave, Albany, NY 12222	10000	39	4	10	ga	238.53906482503837
1400 Washington Ave, Albany, NY 12222	10000	8	4	10	ga	82.01791002740742
1400 Washington Ave, Albany, NY 12222	10000	38	4	10	aco	212.93986199874158
1400 Washington Ave, Albany, NY 12222	10000	15	4	10	aco	85.47317489393275
1400 Washington Ave, Albany, NY 12222	10000	28	4	10	aco	189.26409889433097
1400 Washington Ave, Albany, NY 12222	10000	23	4	10	aco	180.40468566290335
1400 Washington Ave, Albany, NY 12222	10000	9	4	10	aco	79.02051190110008
1400 Washington Ave, Albany, NY 12222	10000	27	4	10	aco	206.1449238856341
1400 Washington Ave, Albany, NY 12222	10000	18	4	10	aco	126.92098896673194
1400 Washington Ave, Albany, NY 12222	10000	1	4	10	aco	47.58215688478477
1400 Washington Ave, Albany, NY 12222	10000	11	4	10	aco	110.62075556078752
1400 Washington Ave, Albany, NY 12222	10000	35	4	10	aco	194.0324154353377
1400 Washington Ave, Albany, NY 12222	10000	19	4	10	aco	124.1915730988153
1400 Washington Ave, Albany, NY 12222	10000	37	4	10	aco	242.06107653971603
1400 Washington Ave, Albany, NY 12222	10000	1	4	10	aco	32.253841174733346
1400 Washington Ave, Albany, NY 12222	10000	35	4	10	aco	204.4376231389442
1400 Washington Ave, Albany, NY 12222	10000	14	4	10	aco	115.75523822394072
1400 Washington Ave, Albany, NY 12222	10000	37	4	10	aco	231.11350136809324
1400 Washington Ave, Albany, NY 12222	10000	22	4	10	aco	140.66515820914063
1400 Washington Ave, Albany, NY 12222	10000	5	4	10	aco	44.55178618292067
1400 Washington Ave, Albany, NY 12222	10000	25	4	10	aco	197.5044409438413
1400 Washington Ave, Albany, NY 12222	10000	30	4	10	aco	185.8582371806792
1400 Washington Ave, Albany, NY 12222	10000	23	4	10	aco	195.48280719034227
1400 Washington Ave, Albany, NY 12222	10000	27	4	10	aco	192.14948108600373
1400 Washington Ave, Albany, NY 12222	10000	27	4	10	aco	161.490490563347
1400 Washington Ave, Albany, NY 12222	10000	10	4	10	aco	86.90805100093664
1400 Washington Ave, Albany, NY 12222	10000	11	4	10	aco	97.48192750181214
1400 Washington Ave, Albany, NY 12222	10000	6	4	10	aco	64.51568352590571
1400 Washington Ave, Albany, NY 12222	10000	13	4	10	aco	96.30113971541599
1400 Washington Ave, Albany, NY 12222	10000	32	4	10	rl	304.2225043695566
1400 Washington Ave, Albany, NY 12222	10000	23	4	10	rl	226.7123709743763
1400 Washington Ave, Albany, NY 12222	10000	23	4	10	rl	197.0696351695313
1400 Washington Ave, Albany, NY 12222	10000	10	4	10	rl	109.29506698423224
1400 Washington Ave, Albany, NY 12222	10000	32	4	10	rl	278.2058534532086
1400 Washington Ave, Albany, NY 12222	10000	33	4	10	rl	325.1697231511686
1400 Washington Ave, Albany, NY 12222	10000	12	4	10	rl	182.75034840062168
1400 Washington Ave, Albany, NY 12222	10000	31	4	10	rl	293.24447861643705
1400 Washington Ave, Albany, NY 12222	10000	10	4	10	rl	124.69268277101271
1400 Washington Ave, Albany, NY 12222	10000	40	4	10	rl	409.21455740769704
1400 Washington Ave, Albany, NY 12222	10000	25	4	10	rl	251.34565678295763
1400 Washington Ave, Albany, NY 12222	10000	38	4	10	rl	282.1850139138252
1400 Washington Ave, Albany, NY 12222	10000	33	4	10	rl	278.110932615992
1400 Washington Ave, Albany, NY 12222	10000	6	4	10	rl	74.8646782664732
1400 Washington Ave, Albany, NY 12222	10000	38	4	10	rl	279.6291686157586
1400 Washington Ave, Albany, NY 12222	10000	10	4	10	rl	105.97889391337758
1400 Washington Ave, Albany, NY 12222	10000	24	4	10	rl	272.208505707679
1400 Washington Ave, Albany, NY 12222	10000	10	4	10	rl	115.40858252390515
1400 Washington Ave, Albany, NY 12222	10000	4	4	10	rl	14.700663597126137
1400 Washington Ave, Albany, NY 12222	10000	30	4	10	rl	266.50614205992287
1400 Washington Ave, Albany, NY 12222	10000	8	4	10	rl	66.57672467025648
1400 Washington Ave, Albany, NY 12222	10000	25	4	10	rl	223.06439188162392
1400 Washington Ave, Albany, NY 12222	10000	35	4	10	rl	328.3626169835003
1400 Washington Ave, Albany, NY 12222	10000	11	4	10	rl	124.2063030445475
1400 Washington Ave, Albany, NY 12222	10000	20	4	10	rl	182.57585111194325
1400 Washington Ave, Albany, NY 12222	10000	21	4	10	rl	224.22072570789265
1400 Washington Ave, Albany, NY 12222	10000	20	4	10	rl	232.63487437689633
1400 Washington Ave, Albany, NY 12222	10000	12	4	10	rl	169.63059844488959
1400 Washington Ave, Albany, NY 12222	10000	18	4	10	rl	174.78601325442776
1400 Washington Ave, Albany, NY 12222	10000	39	4	10	rl	311.2183085619776
1400 Washington Ave, Albany, NY 12222	10000	8	4	10	rl	117.62014232916044
1400 Washington Ave, Albany, NY 12222	10000	32	4	10	rl	359.64151663530066
1400 Washington Ave, Albany, NY 12222	10000	10	4	10	rl	112.56982257809696
1400 Washington Ave, Albany, NY 12222	10000	29	4	10	rl	130.5036602642703
1400 Washington Ave, Albany, NY 12222	10000	21	4	10	rl	264.5238395588433
1400 Washington Ave, Albany, NY 12222	10000	16	4	10	rl	156.47129777758096
1400 Washington Ave, Albany, NY 12222	10000	34	4	10	rl	288.9491439719858
1400 Washington Ave, Albany, NY 12222	10000	26	4	10	rl	247.90650605363476
1400 Washington Ave, Albany, NY 12222	10000	13	4	10	rl	153.1471773078408
1400 Washington Ave, Albany, NY 12222	10000	20	4	10	rl	171.22343948376079
1400 Washington Ave, Albany, NY 12222	10000	21	4	10	rl	252.61417464668597
1400 Washington Ave, Albany, NY 12222	10000	19	4	10	rl	152.36923164292344
1400 Washington Ave, Albany, NY 12222	10000	38	4	10	rl	339.41443606599677
1400 Washington Ave, Albany, NY 12222	10000	11	4	10	rl	148.9301146550584
1400 Washington Ave, Albany, NY 12222	10000	25	4	10	rl	249.23922162488674
1400 Washington Ave, Albany, NY 12222	10000	11	4	10	rl	165.27134963034115
1400 Washington Ave, Albany, NY 12222	10000	5	4	10	rl	43.76651923702615
1400 Washington Ave, Albany, NY 12222	10000	38	4	10	rl	302.03651308086785
1400 Washington Ave, Albany, NY 12222	10000	20	4	10	rl	222.20099415682012
1400 Washington Ave, Albany, NY 12222	10000	29	4	10	rl	240.07528344638578
1400 Washington Ave, Albany, NY 12222	10000	39	4	10	rl	340.7224702929448
1400 Washington Ave, Albany, NY 12222	10000	40	4	10	rl	380.69904914185713
1400 Washington Ave, Albany, NY 12222	10000	31	4	10	rl	260.7141967768571
1400 Washington Ave, Albany, NY 12222	10000	10	4	10	rl	100.40098935668637
1400 Washington Ave, Albany, NY 12222	10000	40	4	10	rl	286.59471382808545
1400 Washington Ave, Albany, NY 12222	10000	1	4	10	rl	23.83485923835458
1400 Washington Ave, Albany, NY 12222	10000	30	4	10	rl	230.22453042944306
1400 Washington Ave, Albany, NY 12222	10000	12	4	10	rl	118.5843259226829
1400 Washington Ave, Albany, NY 12222	10000	2	4	10	rl	29.06866701462354
1400 Washington Ave, Albany, NY 12222	10000	1	4	10	rl	42.745396084289276
1400 Washington Ave, Albany, NY 12222	10000	20	4	10	rl	208.03227048594078
1400 Washington Ave, Albany, NY 12222	10000	19	4	10	rl	189.53669538028592
1400 Washington Ave, Albany, NY 12222	10000	39	4	10	rl	266.52313074058713
1400 Washington Ave, Albany, NY 12222	10000	15	4	10	rl	144.2738498642319
1400 Washington Ave, Albany, NY 12222	10000	16	4	10	rl	172.32823782726413
1400 Washington Ave, Albany, NY 12222	10000	10	4	10	rl	135.15358765439476
1400 Washington Ave, Albany, NY 12222	10000	6	4	10	rl	57.82131957747793
1400 Washington Ave, Albany, NY 12222	10000	2	4	10	rl	78.29475068500209
1400 Washington Ave, Albany, NY 12222	10000	25	4	10	rl	246.63992076095604
1400 Washington Ave, Albany, NY 12222	10000	30	4	10	rl	236.37732484520336
1400 Washington Ave, Albany, NY 12222	10000	28	4	10	rl	205.5681839903624
1400 Washington Ave, Albany, NY 12222	10000	23	4	10	rl	208.45375973319895
1400 Washington Ave, Albany, NY 12222	10000	16	4	10	rl	190.36907296663017
1400 Washington Ave, Albany, NY 12222	10000	2	4	10	rl	54.72105268221012
1400 Washington Ave, Albany, NY 12222	10000	12	4	10	rl	86.4247818518913
1400 Washington Ave, Albany, NY 12222	10000	3	4	10	rl	55.52843763333683
1400 Washington Ave, Albany, NY 12222	10000	21	4	10	rl	267.22747397806563
1400 Washington Ave, Albany, NY 12222	10000	12	4	10	rl	142.46357984162884
1400 Washington Ave, Albany, NY 12222	10000	8	4	10	rl	88.19896084879663
1400 Washington Ave, Albany, NY 12222	10000	9	4	10	rl	75.19443429348844
1400 Washington Ave, Albany, NY 12222	10000	25	4	10	rl	233.2400124361593
1400 Washington Ave, Albany, NY 12222	10000	15	4	10	rl	173.5135744477563
1400 Washington Ave, Albany, NY 12222	10000	9	4	10	rl	107.08035357055108
1400 Washington Ave, Albany, NY 12222	10000	39	4	10	rl	296.17247078821026
1400 Washington Ave, Albany, NY 12222	10000	32	4	10	rl	250.722704885881
1400 Washington Ave, Albany, NY 12222	10000	13	4	10	rl	134.96754425318267
1400 Washington Ave, Albany, NY 12222	10000	29	4	10	rl	263.65494452436326
1400 Washington Ave, Albany, NY 12222	10000	16	4	10	rl	171.16030778233963
1400 Washington Ave, Albany, NY 12222	10000	25	4	10	rl	194.1423573881762
1400 Washington Ave, Albany, NY 12222	10000	21	4	10	rl	190.54015791771337
1400 Washington Ave, Albany, NY 12222	10000	18	4	10	rl	176.2225320819271
1400 Washington Ave, Albany, NY 12222	10000	20	4	10	rl	176.7160439938965
1400 Washington Ave, Albany, NY 12222	10000	17	4	10	rl	177.71559581013497
1400 Washington Ave, Albany, NY 12222	10000	18	4	10	rl	182.40581772427103
1400 Washington Ave, Albany, NY 12222	10000	32	4	10	rl	360.0551730932442
1400 Washington Ave, Albany, NY 12222	10000	21	4	10	rl	245.62914155038206
1400 Washington Ave, Albany, NY 12222	10000	17	4	10	rl	143.12142667884333
1400 Washington Ave, Albany, NY 12222	10000	14	4	10	rl	146.8777869597037
1400 Washington Ave, Albany, NY 12222	10000	1	4	10	rl	18.601463724334298
1400 Washington Ave, Albany, NY 12222	10000	19	4	10	rl	141.66045540323302
1400 Washington Ave, Albany, NY 12222	10000	12	4	10	rl	118.69381710414673
1400 Washington Ave, Albany, NY 12222	10000	20	4	10	rl	215.92985910712997
1400 Washington Ave, Albany, NY 12222	10000	36	4	10	rl	342.3410928226966
1400 Washington Ave, Albany, NY 12222	10000	25	4	10	rl	242.93838741146115
1400 Washington Ave, Albany, NY 12222	10000	8	4	10	rl	109.49438785401821
1400 Washington Ave, Albany, NY 12222	10000	32	4	10	rl	294.5785689704942
1400 Washington Ave, Albany, NY 12222	10000	29	4	10	rl	264.7016088231725
1400 Washington Ave, Albany, NY 12222	10000	31	4	10	rl	259.9596243925827
1400 Washington Ave, Albany, NY 12222	10000	34	4	10	rl	316.18566843388544
1400 Washington Ave, Albany, NY 12222	10000	40	4	10	rl	256.6471557815805
1400 Washington Ave, Albany, NY 12222	10000	11	4	10	rl	134.63664276850798
1400 Washington Ave, Albany, NY 12222	10000	10	4	10	rl	121.60091149281132
1400 Washington Ave, Albany, NY 12222	10000	9	4	10	rl	80.98845473568255
1400 Washington Ave, Albany, NY 12222	10000	24	4	10	rl	178.21651200109926
1400 Washington Ave, Albany, NY 12222	10000	22	4	10	rl	203.84690648127656
1400 Washington Ave, Albany, NY 12222	10000	3	4	10	rl	44.94322726621972
1400 Washington Ave, Albany, NY 12222	10000	21	4	10	rl	198.74618141952635
1400 Washington Ave, Albany, NY 12222	10000	22	4	10	rl	232.01416007972347
1400 Washington Ave, Albany, NY 12222	10000	12	4	10	rl	125.98739425958458
1400 Washington Ave, Albany, NY 12222	10000	16	4	10	rl	145.44361851208257
1400 Washington Ave, Albany, NY 12222	10000	1	4	10	rl	17.94823627659778
1400 Washington Ave, Albany, NY 12222	10000	20	4	10	rl	190.18642269901466
1400 Washington Ave, Albany, NY 12222	10000	8	4	10	rl	90.02960114813783
1400 Washington Ave, Albany, NY 12222	10000	9	4	10	rl	131.59683174152696
1400 Washington Ave, Albany, NY 12222	10000	15	4	10	rl	150.9122439202284
1400 Washington Ave, Albany, NY 12222	10000	23	4	10	rl	220.47552714965065
1400 Washington Ave, Albany, NY 12222	10000	2	4	10	rl	57.52202501624007
1400 Washington Ave, Albany, NY 12222	10000	33	4	10	rl	275.975609706985
1400 Washington Ave, Albany, NY 12222	10000	15	4	10	rl	178.9535096963951
1400 Washington Ave, Albany, NY 12222	10000	16	4	10	rl	155.53229316996163
1400 Washington Ave, Albany, NY 12222	10000	19	4	10	rl	181.25877111000852
1400 Washington Ave, Albany, NY 12222	10000	32	4	10	rl	333.45539444130543
1400 Washington Ave, Albany, NY 12222	10000	40	4	10	rl	344.795144972693
1400 Washington Ave, Albany, NY 12222	10000	21	4	10	rl	225.4511936771947
1400 Washington Ave, Albany, NY 12222	10000	9	4	10	rl	89.59191983080879
1400 Washington Ave, Albany, NY 12222	10000	24	4	10	rl	211.4851431800349
1400 Washington Ave, Albany, NY 12222	10000	8	4	10	rl	67.47661644343368
1400 Washington Ave, Albany, NY 12222	10000	6	4	10	rl	51.29373713380068
1400 Washington Ave, Albany, NY 12222	10000	30	4	10	rl	279.8045458700471
1400 Washington Ave, Albany, NY 12222	10000	23	4	10	rl	249.51447086317972
1400 Washington Ave, Albany, NY 12222	10000	19	4	10	rl	190.5303750151656
1400 Washington Ave, Albany, NY 12222	10000	9	4	10	rl	110.83300802811344
1400 Washington Ave, Albany, NY 12222	10000	2	4	10	rl	9.482677309603451
1400 Washington Ave, Albany, NY 12222	10000	29	4	10	rl	207.58560939414426
1400 Washington Ave, Albany, NY 12222	10000	21	4	10	rl	245.32394123532268
1400 Washington Ave, Albany, NY 12222	10000	36	4	10	rl	283.2505777621427
1400 Washington Ave, Albany, NY 12222	10000	24	4	10	rl	206.79957378629828
1400 Washington Ave, Albany, NY 12222	10000	11	4	10	rl	198.31482142197098
1400 Washington Ave, Albany, NY 12222	10000	17	4	10	rl	152.2856241478478
1400 Washington Ave, Albany, NY 12222	10000	15	4	10	rl	132.95860302116233
1400 Washington Ave, Albany, NY 12222	10000	24	4	10	rl	204.58622582102865
1400 Washington Ave, Albany, NY 12222	10000	10	4	10	rl	122.17737065581369
1400 Washington Ave, Albany, NY 12222	10000	8	4	10	rl	79.77023573503809
1400 Washington Ave, Albany, NY 12222	10000	13	4	10	rl	161.1672880302795
1400 Washington Ave, Albany, NY 12222	10000	30	4	10	rl	362.9984524870569
1400 Washington Ave, Albany, NY 12222	10000	33	4	10	rl	312.13574626840295
1400 Washington Ave, Albany, NY 12222	10000	5	4	10	rl	68.72619054273241
1400 Washington Ave, Albany, NY 12222	10000	3	4	10	rl	38.39180451288917
1400 Washington Ave, Albany, NY 12222	10000	12	4	10	rl	170.90834977913065
1400 Washington Ave, Albany, NY 12222	10000	36	4	10	rl	375.56237031172344
1400 Washington Ave, Albany, NY 12222	10000	38	4	10	rl	287.3607666858103
1400 Washington Ave, Albany, NY 12222	10000	40	4	10	rl	326.7801917434481
1400 Washington Ave, Albany, NY 12222	10000	25	4	10	rl	269.8568118223976
1400 Washington Ave, Albany, NY 12222	10000	9	4	10	rl	88.56216526674244
1400 Washington Ave, Albany, NY 12222	10000	21	4	10	rl	197.5615533665334
1400 Washington Ave, Albany, NY 12222	10000	40	4	10	rl	325.37918238710427
